customer_id,First name,Last name,gender,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,termination_date,MSISDN
1051,Luca,Bouchard,male,French,1,No, physical,active,22.09.1978,04.05.2021,Luca.Bouchard2613@yahoo.com,Ontario,,+15481842279
1052,Sophia,Murphy,female,English,1,Yes, physical,active,28.06.1944,28.05.2020,Sophia.Murphy44413@yahoo.com,Quebec,,+14389883541
1053,Everly,Khan,female,French,1,Yes, physical,active,05.11.1965,03.05.2020,Everly.Khan47544@yahoo.com,Ontario,,+15198361729
1054,Jacob,Cameron,male,English,1,No, physical,active,15.11.1955,30.09.2021,Jacob.Cameron9489@hotmail.com,Ontario,,+18072948316
1055,Jacob,Rogen,male,English,0,Yes, physical,active,16.07.1998,23.10.2021,Jacob.Rogen67533@mail.com,Alberta,,+14035303307
1056,Zoey,Girard,female,English,1,Yes, physical,active,17.07.1993,20.12.2020,Zoey.Girard50122@hotmail.com,Ontario,,+12261288209
1057,Theodore,Anderson,male,English,1,Yes, physical,active,22.09.1975,14.09.2020,Theodore.Anderson49586@aol.com,Quebec,,+13672165470
1058,Liam,Morrison,male,English,1,Yes, physical,active,17.11.1945,08.05.2021,Liam.Morrison29312@hotmail.com,Nova Scotia,,+17825503886
1059,Leah,Johnson,female,English,0,Yes, physical,active,25.01.1969,12.08.2020,Leah.Johnson64434@hotmail.com,Prince Edward Island,,+17826685420
1060,Theodore,Bouchard,male,English,0,Yes, physical,active,28.01.1983,16.01.2020,Theodore.Bouchard98029@gmx.com,Ontario,,+16135054626
1061,Chloe,Belanger,female,French,1,Yes, physical,active,17.04.1942,11.05.2021,Chloe.Belanger79043@aol.com,Ontario,,+13653457255
1062,Liam,Johnston,male,English,1,Yes, physical,active,11.07.1942,16.08.2021,Liam.Johnston34136@hotmail.com,Ontario,,+15488768650
1063,Leo,Fortin,male,English,1,No, physical,active,23.04.1990,05.04.2021,Leo.Fortin4889@gmail.com,Quebec,,+14181918102
1064,Logan,Leblanc,male,English,0,No, physical,active,10.08.1953,26.09.2020,Logan.Leblanc5209@aol.com,Alberta,,+18255177491
1065,Logan,Cameron,male,French,1,Yes, physical,active,12.01.1997,16.01.2020,Logan.Cameron8463@aol.com,Ontario,,+18074279126
1066,Hannah,Lapointe,female,French,0,Yes, physical,active,13.03.1988,07.08.2021,Hannah.Lapointe64692@gmx.com,British Columbia,,+12368102927
1067,Logan,Campbell,male,French,1,Yes, physical,active,22.07.2000,08.12.2020,Logan.Campbell37706@gmail.com,British Columbia,,+12367784213
1068,Nora,Pelletier,female,English,0,Yes, physical,active,09.11.1975,14.08.2020,Nora.Pelletier7199@aol.com,Ontario,,+13652660001
1069,Ella,Mitchell,female,English,1,Yes, physical,active,23.08.1986,09.08.2020,Ella.Mitchell68167@mail.com,Alberta,,+18253058324
1070,Aria,Rogen,female,English,0,Yes, physical,active,19.02.1962,01.11.2021,Aria.Rogen48600@yahoo.com,Nova Scotia,,+19025234973
1071,Ella,Ouellet,female,English,0,Yes, physical,active,21.02.1969,30.09.2020,Ella.Ouellet41309@gmail.com,Alberta,,+14038240999
1072,Oliver,Johnson,male,English,1,Yes, physical,active,13.03.2000,15.07.2020,Oliver.Johnson29617@yahoo.com,Alberta,,+15879059198
1073,Avery,Patel,female,English,0,Yes, physical,active,13.11.2002,16.04.2020,Avery.Patel45320@gmail.com,Alberta,,+15875499498
1074,Scarlett,Campbell,female,English,1,No, physical,active,02.06.1974,03.03.2021,Scarlett.Campbell34509@gmx.com,Nova Scotia,,+19021280560
1075,Liam,Murphy,male,French,1,No, physical,active,08.02.1997,03.06.2020,Liam.Murphy49592@yahoo.com,Ontario,,+15196827922
1076,Benjamin,Cote,male,English,0,No, physical,active,30.05.1949,29.07.2020,Benjamin.Cote19626@mail.com,Ontario,,+12492609671
1077,Isla,Fortin,female,English,0,No, physical,active,26.07.1941,17.08.2021,Isla.Fortin5446@mail.com,Ontario,,+17054291526
1078,Scarlett,Peters,female,English,0,No,business,active,26.12.1976,23.09.2021,Scarlett.Peters51002@gmx.com,Ontario,,+12895499543
1079,Luca,Davis,male,English,1,Yes, physical,active,08.06.1968,26.07.2020,Luca.Davis76823@gmx.com,Ontario,,+14374939075
1080,Aria,Rogen,female,French,0,No, physical,active,06.08.1995,19.02.2020,Aria.Rogen31500@aol.com,Quebec,,+14501197534
1081,Zoey,Graham,female,English,0,No, physical,active,15.02.1971,14.09.2020,Zoey.Graham94121@hotmail.com,Ontario,,+15486323341
1082,James,Lin,male,English,1,No, physical,active,27.08.1959,11.01.2021,James.Lin64464@aol.com,New Brunswick,,+15064536555
1083,Amelia,Anderson,female,English,1,No, physical,inactive,05.12.1941,31.05.2020,Amelia.Anderson61173@hotmail.com,Quebec,,+18736990653
1084,Ellie,Belanger,female,English,1,No,business,active,26.10.1968,12.07.2021,Ellie.Belanger95310@yahoo.com,Manitoba,,+12046796850
1085,Hannah,Pelletier,female,French,1,Yes, physical,active,17.04.1942,05.07.2020,Hannah.Pelletier42468@gmx.com,Quebec,,+15812102560
1086,Zoey,Jackson,female,English,1,No, physical,active,27.07.1958,01.02.2020,Zoey.Jackson4871@gmail.com,British Columbia,,+17785877686
1087,Sophia,Lapointe,female,English,1,No, physical,active,18.09.1948,26.06.2020,Sophia.Lapointe1762@gmx.com,Ontario,,+12499062740
1088,Aria,Murphy,female,English,1,No, physical,active,06.03.1955,02.06.2020,Aria.Murphy80014@hotmail.com,Ontario,,+13656388560
1089,Everly,Nguyen,female,Chinese,0,Yes, physical,inactive,08.08.1980,04.07.2020,Everly.Nguyen60827@aol.com,Ontario,,+17056357294
1090,Nathan,Lapointe,male,English,0,No,business,inactive,18.10.1955,08.10.2021,Nathan.Lapointe86968@gmx.com,Quebec,,+15795501424
1091,Aria,Davis,female,English,1,No, physical,active,07.09.1993,22.08.2021,Aria.Davis73021@gmx.com,Newfoundland and Labrador,,+17094169693
1092,Charlotte,Nadeau,female,English,1,Yes, physical,active,08.12.1961,09.10.2021,Charlotte.Nadeau8380@gmail.com,Alberta,,+15872935192
1093,Jacob,Campbell,male,French,0,Yes, physical,active,03.10.1962,09.12.2021,Jacob.Campbell18727@aol.com,New Brunswick,,+15067007070
1094,James,Leblanc,male,English,0,No, physical,inactive,07.06.1964,16.04.2020,James.Leblanc64319@gmail.com,Alberta,,+14033419322
1095,Aria,Martin,female,English,1,No, physical,active,01.06.1956,29.05.2021,Aria.Martin70329@mail.com,Quebec,,+13679392820
1096,Nora,Robinson,female,English,0,No, physical,active,30.11.1987,23.08.2021,Nora.Robinson38383@gmail.com,Ontario,,+12897456461
1097,Olivia,Lewis,female,French,0,No, physical,active,17.12.1974,08.10.2020,Olivia.Lewis37621@gmail.com,Quebec,,+15791875654
1098,Owen,Morrison,male,English,1,No, physical,active,16.05.1996,19.11.2020,Owen.Morrison30861@aol.com,British Columbia,,+16728426413
1099,Grayson,Richard,male,English,0,Yes, physical,inactive,06.09.1984,03.04.2021,Grayson.Richard39569@gmx.com,Alberta,,+15877787919
1100,Ethan,Levesque,male,English,0,No, physical,active,07.09.1964,24.10.2020,Ethan.Levesque37952@mail.com,British Columbia,,+12503002724
1101,Jack,Fortin,male,French,0,Yes, physical,active,10.03.1961,20.10.2020,Jack.Fortin4184@aol.com,Quebec,,+18737106683
1102,Isla,King,female,French,0,Yes, physical,active,21.06.1999,23.05.2020,Isla.King37997@gmx.com,Quebec,,+13674578496
1103,Leo,Cote,male,English,1,Yes, physical,active,20.04.2000,21.11.2021,Leo.Cote37831@gmail.com,Ontario,,+15484978616
1104,Lucas,Murray,male,French,0,No, physical,active,19.08.1998,20.06.2020,Lucas.Murray76690@aol.com,Saskatchewan,,+13066101622
1105,Mateo,Pelletier,male,English,0,No, physical,inactive,18.12.1975,04.04.2020,Mateo.Pelletier48499@aol.com,British Columbia,,+16721985439
1106,James,Johnston,male,French,0,Yes, physical,active,21.11.1970,10.02.2020,James.Johnston78656@yahoo.com,Saskatchewan,,+13061936384
1107,Aria,Jackson,female,English,1,Yes,business,active,13.02.1986,13.12.2021,Aria.Jackson49392@hotmail.com,Ontario,,+19054213236
1108,Abigail,Murray,female,English,1,Yes, physical,active,27.04.1986,02.12.2021,Abigail.Murray3312@hotmail.com,Quebec,,+14187018857
1109,Sophia,Levesque,female,English,0,Yes, physical,active,25.05.1997,27.04.2021,Sophia.Levesque41625@gmx.com,British Columbia,,+12509379923
1110,Ellie,Beaulieu,female,English,0,No, physical,active,18.11.1957,13.10.2021,Ellie.Beaulieu61645@hotmail.com,Ontario,,+13434713472
1111,Charlie,Gauthier,female,English,0,No, physical,active,31.05.1953,16.10.2021,Charlie.Gauthier55469@aol.com,Quebec,,+15796646116
1112,Theodore,Reynolds,male,English,0,No, physical,active,30.10.1943,22.11.2021,Theodore.Reynolds57622@hotmail.com,British Columbia,,+16046373705
1113,Leah,King,female,English,0,Yes, physical,active,21.03.2001,24.01.2021,Leah.King29143@aol.com,Quebec,,+18195278840
1114,Oliver,King,male,French,1,No, physical,active,16.04.1950,07.06.2020,Oliver.King53495@yahoo.com,Ontario,,+18075264135
1115,Theodore,Lapointe,male,English,1,Yes, physical,active,05.03.1962,05.11.2020,Theodore.Lapointe54735@mail.com,Ontario,,+18073382517
1116,Noah,Khan,male,English,1,Yes, physical,active,24.11.1995,30.10.2021,Noah.Khan55491@mail.com,Ontario,,+12268105260
1117,Aria,Cote,female,English,0,No, physical,active,28.04.2002,12.08.2021,Aria.Cote10177@yahoo.com,Quebec,,+13673385370
1118,Mila,Bouchard,female,French,0,Yes, physical,active,25.10.1962,02.03.2021,Mila.Bouchard81584@hotmail.com,Nova Scotia,,+19023102118
1119,Ethan,King,male,English,0,No, physical,active,12.06.1954,15.06.2021,Ethan.King45104@gmail.com,Quebec,,+14386756233
1120,Leo,Mitchell,male,French,0,Yes, physical,active,24.11.1966,03.08.2021,Leo.Mitchell267@aol.com,Ontario,,+13437048421
1121,Jacob,Fortin,male,English,1,No, physical,active,09.02.1992,29.12.2021,Jacob.Fortin52940@aol.com,Ontario,,+13437431744
1122,Liam,Kennedy,male,English,0,No, physical,inactive,15.03.1981,27.11.2020,Liam.Kennedy96297@gmx.com,Quebec,,+14509244291
1123,Olivia,Johnston,female,English,1,No, physical,active,14.03.1999,06.08.2020,Olivia.Johnston49763@yahoo.com,Nova Scotia,,+19027986383
1124,Avery,Lin,female,French,1,No, physical,active,07.11.1995,07.03.2021,Avery.Lin77896@gmx.com,Alberta,,+17802471897
1125,Olivia,Beaulieu,female,English,1,Yes, physical,active,14.10.1984,03.06.2021,Olivia.Beaulieu10269@yahoo.com,Alberta,,+17809971551
1126,Hannah,Kennedy,female,French,0,Yes, physical,active,29.12.2002,17.03.2020,Hannah.Kennedy23461@gmx.com,British Columbia,,+12502005167
1127,Owen,Landry,male,French,0,Yes, physical,active,17.10.2003,17.07.2021,Owen.Landry22214@gmail.com,Quebec,,+15817334950
1128,Logan,Bouchard,male,English,0,Yes, physical,active,26.03.1993,22.11.2021,Logan.Bouchard10665@aol.com,British Columbia,,+16045237071
1129,Ava,Chen,female,French,1,No, physical,inactive,12.08.1987,07.12.2020,Ava.Chen95421@mail.com,Alberta,,+15879861479
1130,Oliver,Girard,male,English,1,Yes, physical,active,09.03.1980,08.04.2020,Oliver.Girard36813@aol.com,Ontario,,+16133077688
1131,Riley,Graham,female,English,1,No, physical,active,03.07.1976,06.10.2020,Riley.Graham34972@mail.com,Ontario,,+14169711771
1132,Zoey,Gagnon,female,French,1,Yes, physical,active,07.04.1977,27.03.2021,Zoey.Gagnon75663@hotmail.com,Ontario,,+13654004930
1133,Hannah,Gagnon,female,English,0,No, physical,active,18.06.1952,13.09.2020,Hannah.Gagnon32974@gmx.com,Ontario,,+15488614914
1134,Ava,Levesque,female,French,0,No, physical,active,17.04.1954,27.08.2021,Ava.Levesque64058@aol.com,Quebec,,+14506205511
1135,Ethan,Harris,male,English,1,Yes, physical,inactive,19.12.1980,22.12.2020,Ethan.Harris93873@aol.com,Ontario,,+12891997075
1136,Alexander,Kennedy,male,French,0,Yes,business,active,21.07.1947,24.01.2021,Alexander.Kennedy89465@aol.com,Quebec,,+18737785388
1137,Isabella,Davis,female,English,1,Yes, physical,active,19.01.2001,17.06.2020,Isabella.Davis16930@hotmail.com,Quebec,,+18193904953
1138,Emma,Morin,female,English,0,Yes, physical,active,01.07.1945,22.02.2021,Emma.Morin11782@hotmail.com,Alberta,,+14034891941
1139,Aria,Harris,female,English,1,Yes, physical,active,17.06.2002,19.06.2020,Aria.Harris94643@yahoo.com,British Columbia,,+12366581500
1140,Owen,Cote,male,English,0,Yes, physical,active,01.06.1958,01.03.2020,Owen.Cote40340@gmx.com,Nova Scotia,,+17822444791
1141,Scarlett,Campbell,female,English,0,No, physical,inactive,29.01.1973,19.09.2020,Scarlett.Campbell35788@yahoo.com,Manitoba,,+12043007028
1142,Mason,Cameron,male,Chinese,1,No,business,active,10.06.1998,17.06.2021,Mason.Cameron43239@hotmail.com,Alberta,,+17806531691
1143,Olivia,Rogen,female,English,0,Yes, physical,active,03.02.1955,22.08.2020,Olivia.Rogen92735@aol.com,Ontario,,+15489856605
1144,James,Chen,male,English,0,No, physical,active,11.02.2002,03.12.2020,James.Chen83542@hotmail.com,Ontario,,+19058012698
1145,Luca,Morin,male,Chinese,1,No, physical,active,07.04.1971,18.12.2020,Luca.Morin28645@gmail.com,Ontario,,+12491361086
1146,Grayson,Khan,male,English,0,No, physical,active,16.04.1960,20.05.2020,Grayson.Khan39964@hotmail.com,Ontario,,+13654385745
1147,Ellie,Khan,female,English,0,Yes, physical,active,06.08.1994,17.12.2021,Ellie.Khan90416@gmx.com,British Columbia,,+12503057216
1148,Ellie,Murphy,female,English,0,Yes, physical,active,10.12.1973,18.08.2021,Ellie.Murphy8762@gmx.com,Ontario,,+14166378371
1149,Leah,Mitchell,female,English,1,No, physical,active,27.02.1991,06.09.2020,Leah.Mitchell18146@yahoo.com,British Columbia,,+16726950583
1150,Abigail,Gagnon,female,English,1,No, physical,active,10.09.1997,31.03.2021,Abigail.Gagnon25100@gmail.com,Alberta,,+15878891107
1151,Theodore,Campbell,male,English,0,Yes, physical,active,03.03.1962,05.06.2021,Theodore.Campbell76470@mail.com,Quebec,,+14381725460
1152,Hannah,Lapointe,female,French,1,No, physical,active,27.02.1993,01.11.2020,Hannah.Lapointe67626@gmail.com,British Columbia,,+17788476873
1153,Abigail,Michaud,female,English,1,No, physical,active,10.11.1972,07.11.2021,Abigail.Michaud54630@mail.com,Quebec,,+14502711023
1154,Ava,Peters,female,English,0,Yes, physical,active,01.08.1999,03.08.2020,Ava.Peters27107@aol.com,Ontario,,+17057784222
1155,Sophia,Landry,female,English,1,Yes, physical,active,05.10.1980,05.09.2020,Sophia.Landry71440@gmail.com,Ontario,,+16139655918
1156,Benjamin,Gill,male,English,0,No, physical,active,15.02.2002,08.11.2021,Benjamin.Gill4557@gmail.com,Quebec,,+14381769493
1157,Benjamin,Campbell,male,English,1,Yes, physical,active,12.03.1995,14.05.2021,Benjamin.Campbell42543@gmail.com,Quebec,,+14504216978
1158,Mason,Richard,male,English,1,No, physical,inactive,07.02.1999,20.08.2020,Mason.Richard59877@gmail.com,Quebec,,+18732417736
1159,Avery,Levesque,female,French,1,No,business,active,28.07.1969,19.10.2020,Avery.Levesque9773@hotmail.com,Quebec,,+15816047294
1160,Leo,Jackson,male,English,1,No, physical,active,28.01.1983,19.04.2020,Leo.Jackson58400@mail.com,Ontario,,+12899786246
1161,Theodore,Chen,male,English,1,Yes, physical,active,03.08.1967,04.07.2020,Theodore.Chen41510@gmx.com,Ontario,,+14376684510
1162,Elliot,Patel,male,French,0,Yes, physical,active,24.07.1949,09.01.2020,Elliot.Patel77292@mail.com,Quebec,,+14386274643
1163,Jacob,Leblanc,male,English,1,No, physical,active,25.12.1942,25.05.2020,Jacob.Leblanc65690@aol.com,Ontario,,+12897308004
1164,Noah,Johnson,male,English,0,No, physical,active,27.02.2002,24.03.2021,Noah.Johnson47328@aol.com,Quebec,,+14505796738
1165,Mia,Peters,female,French,1,No, physical,active,03.01.1940,29.05.2021,Mia.Peters44080@mail.com,Ontario,,+12261265565
1166,Jacob,MacDonald,male,English,0,Yes, physical,active,25.09.2001,21.02.2020,Jacob.MacDonald16972@mail.com,Quebec,,+14502521176
1167,Avery,Mitchell,female,English,1,No, physical,active,06.10.1992,25.05.2021,Avery.Mitchell3063@gmx.com,Alberta,,+17806048136
1168,Grayson,Belanger,male,English,1,No,business,active,23.08.1940,25.05.2020,Grayson.Belanger5494@gmail.com,Ontario,,+12499480517
1169,Olivia,Harris,female,English,1,No, physical,active,22.11.2001,23.09.2021,Olivia.Harris53918@hotmail.com,Ontario,,+16478691989
1170,Amelia,Richard,female,English,1,No, physical,active,10.01.1979,29.04.2020,Amelia.Richard49159@mail.com,British Columbia,,+16043251539
1171,Noah,Grant,male,English,0,No,business,active,26.09.1969,25.08.2020,Noah.Grant19226@mail.com,Ontario,,+14378034829
1172,Benjamin,Beaulieu,male,English,0,Yes, physical,active,22.06.1989,03.01.2020,Benjamin.Beaulieu95615@hotmail.com,Manitoba,,+12042316717
1173,Ava,Johnston,female,French,0,Yes, physical,active,20.05.1961,26.03.2020,Ava.Johnston84096@gmail.com,Ontario,,+15191693184
1174,Nathan,Gauthier,male,French,0,Yes, physical,active,09.02.1972,12.07.2021,Nathan.Gauthier44882@aol.com,Alberta,,+15872795702
1175,Elliot,Campbell,male,English,0,No, physical,active,25.10.1954,29.12.2020,Elliot.Campbell49234@hotmail.com,Alberta,,+14037804370
1176,Charlotte,Leblanc,female,French,0,Yes, physical,active,30.01.1988,02.05.2021,Charlotte.Leblanc37785@mail.com,Alberta,,+17802807384
1177,Nathan,Harris,male,English,1,No, physical,active,10.08.1986,04.09.2021,Nathan.Harris53325@yahoo.com,Ontario,,+14161676708
1178,Ethan,Lin,male,Chinese,1,No, physical,active,03.07.1967,19.03.2021,Ethan.Lin22910@gmx.com,Quebec,,+15146191964
1179,Elliot,Evans,male,English,1,Yes, physical,active,31.03.1971,10.05.2021,Elliot.Evans26356@mail.com,Alberta,,+18255492996
1180,Scarlett,MacDonald,female,English,1,No,business,active,24.11.1954,05.07.2020,Scarlett.MacDonald35811@aol.com,Ontario,,+17055312124
1181,Hannah,Leblanc,female,English,0,Yes, physical,inactive,13.08.1968,24.12.2021,Hannah.Leblanc31514@mail.com,Alberta,,+17809782332
1182,Charlie,Morin,female,English,0,No, physical,active,03.08.2003,20.03.2021,Charlie.Morin50492@gmail.com,Ontario,,+19056350975
1183,Emma,Levesque,female,English,1,Yes, physical,active,25.05.1944,13.04.2021,Emma.Levesque24827@gmail.com,Quebec,,+18198943507
1184,Jacob,Anderson,male,English,1,Yes, physical,active,30.03.1991,14.03.2021,Jacob.Anderson82049@aol.com,Ontario,,+12261027919
1185,Mia,Gauthier,female,English,0,Yes, physical,active,03.01.1975,13.01.2020,Mia.Gauthier69705@gmail.com,Quebec,,+14386854801
1186,Leah,Murray,female,English,0,Yes,business,active,02.09.1980,02.01.2021,Leah.Murray35639@yahoo.com,British Columbia,,+17785687219
1187,Mason,Landry,male,English,0,No, physical,active,01.02.1971,15.12.2020,Mason.Landry21867@gmx.com,Ontario,,+17052352024
1188,Amelia,Johnson,female,French,0,Yes, physical,active,31.05.1962,19.06.2020,Amelia.Johnson60336@gmail.com,Nova Scotia,,+17829655920
1189,Isla,Harris,female,French,1,Yes, physical,active,25.03.1979,31.07.2021,Isla.Harris49071@hotmail.com,Ontario,,+14372999546
1190,Riley,Gill,female,English,1,Yes, physical,active,14.08.1945,28.12.2020,Riley.Gill63252@gmx.com,Manitoba,,+14312394064
1191,Olivia,Murray,female,French,0,No, physical,active,24.04.1970,19.04.2021,Olivia.Murray4050@gmail.com,Alberta,,+15874549205
1192,Charlotte,Gill,female,English,1,Yes,business,active,18.11.1990,12.07.2021,Charlotte.Gill19405@hotmail.com,Alberta,,+18254515994
1193,Benjamin,Patel,male,Chinese,1,No, physical,active,07.06.1963,23.07.2021,Benjamin.Patel24741@gmx.com,Ontario,,+17053077292
1194,Abigail,Murphy,female,English,1,Yes, physical,active,28.04.1989,20.02.2020,Abigail.Murphy2254@gmx.com,British Columbia,,+12501261676
1195,Levi,Cote,male,French,0,Yes, physical,active,06.01.2000,09.01.2020,Levi.Cote25300@yahoo.com,Quebec,,+15819137948
1196,Everly,Michaud,female,English,1,Yes, physical,active,01.07.1972,24.07.2021,Everly.Michaud14861@hotmail.com,Ontario,,+13655552604
1197,Emma,Landry,female,English,0,No, physical,active,09.03.1969,10.04.2021,Emma.Landry31360@yahoo.com,Alberta,,+18254136377
1198,Nora,Martin,female,French,1,No, physical,active,08.12.1941,25.05.2020,Nora.Martin92145@hotmail.com,Ontario,,+18071706543
1199,Miles,Lin,male,English,1,No, physical,inactive,03.08.1971,17.12.2020,Miles.Lin66117@aol.com,Ontario,,+13431929346
1200,Theodore,Gill,male,English,1,No, physical,active,30.01.1965,11.05.2021,Theodore.Gill29343@hotmail.com,Ontario,,+16134570699
1201,Jack,Morin,male,English,0,No, physical,active,28.02.1969,05.12.2021,Jack.Morin41146@hotmail.com,Quebec,,+18731625475
1202,Mia,Fortin,female,English,1,Yes, physical,active,05.04.1959,22.09.2020,Mia.Fortin63837@gmx.com,Quebec,,+15796183014
1203,Jacob,Richard,male,English,0,No,business,active,19.07.1973,09.05.2020,Jacob.Richard53671@hotmail.com,Manitoba,,+12049933100
1204,Elliot,Fortin,male,English,0,Yes, physical,active,19.03.1955,29.06.2021,Elliot.Fortin58271@gmail.com,British Columbia,,+16044754028
1205,Nora,Harris,female,French,1,Yes, physical,active,10.09.1962,11.03.2021,Nora.Harris37391@yahoo.com,Quebec,,+14384272611
1206,Liam,Grant,male,English,1,Yes, physical,active,26.11.1951,08.07.2021,Liam.Grant18170@hotmail.com,British Columbia,,+16724175186
1207,Jacob,Reynolds,male,English,1,No, physical,active,30.06.1955,08.04.2021,Jacob.Reynolds89206@hotmail.com,Ontario,,+15199590696
1208,Amelia,King,female,English,1,Yes, physical,active,20.09.1968,26.02.2020,Amelia.King33445@gmail.com,Quebec,,+15815254267
1209,Jacob,Bouchard,male,French,0,No, physical,active,26.03.1964,19.01.2021,Jacob.Bouchard10543@gmail.com,Alberta,,+17802600043
1210,Grayson,Anderson,male,English,0,Yes, physical,active,07.03.1940,22.01.2021,Grayson.Anderson57967@mail.com,Ontario,,+18073170653
1211,Isabella,Lin,female,English,1,Yes, physical,active,09.04.1986,19.08.2021,Isabella.Lin77996@yahoo.com,Manitoba,,+12043571985
1212,James,Cote,male,English,1,Yes, physical,active,18.06.1980,12.01.2021,James.Cote9886@mail.com,Quebec,,+18734385190
1213,Mila,Lewis,female,English,0,Yes,business,active,12.05.1953,04.05.2021,Mila.Lewis68133@aol.com,British Columbia,,+12362485894
1214,Hannah,King,female,English,0,Yes, physical,active,11.03.1961,15.01.2020,Hannah.King54091@hotmail.com,Alberta,,+15871032391
1215,Alexander,Girard,male,English,0,Yes, physical,active,12.12.1979,09.11.2021,Alexander.Girard2928@gmail.com,Ontario,,+17051692060
1216,Miles,Khan,male,English,0,Yes, physical,inactive,10.05.1999,05.12.2020,Miles.Khan59394@mail.com,Quebec,,+18733490697
1217,Nora,Peters,female,English,0,Yes, physical,inactive,31.07.1960,03.07.2020,Nora.Peters25741@gmail.com,Alberta,,+14035583925
1218,Riley,Patel,female,English,1,No, physical,active,10.04.1965,12.10.2021,Riley.Patel41587@hotmail.com,British Columbia,,+12366372223
1219,Lucas,Nguyen,male,English,1,Yes,business,active,20.09.1990,20.03.2020,Lucas.Nguyen12065@gmail.com,Saskatchewan,,+13062044897
1220,Ella,Anderson,female,English,0,No, physical,active,05.12.1980,29.03.2020,Ella.Anderson37004@hotmail.com,Alberta,,+15871383340
1221,Charlie,King,female,French,0,Yes, physical,active,18.09.1990,21.02.2021,Charlie.King42030@gmail.com,Ontario,,+12894688127
1222,Ethan,Lavoie,male,English,1,No, physical,active,29.12.1971,02.01.2021,Ethan.Lavoie33718@yahoo.com,Saskatchewan,,+16395976586
1223,Alexander,Patel,male,English,1,Yes, physical,active,17.10.1952,14.08.2021,Alexander.Patel39751@yahoo.com,Ontario,,+12493978778
1224,Noah,Lewis,male,English,1,Yes, physical,active,05.07.1967,08.12.2021,Noah.Lewis89104@aol.com,Ontario,,+14379532619
1225,Avery,Cameron,female,English,0,Yes, physical,active,26.05.1955,24.09.2021,Avery.Cameron67631@gmail.com,Newfoundland and Labrador,,+17091408094
1226,Scarlett,Gill,female,English,0,No, physical,active,30.09.1993,25.02.2021,Scarlett.Gill20689@aol.com,Nova Scotia,,+17823939224
1227,Abigail,Pelletier,female,French,1,Yes, physical,active,22.11.1983,05.06.2021,Abigail.Pelletier77956@hotmail.com,Ontario,,+18072822467
1228,Isla,Gauthier,female,English,1,No, physical,active,06.10.2001,20.11.2020,Isla.Gauthier17641@mail.com,Alberta,,+18258319715
1229,Hannah,Hall,female,French,0,No, physical,active,14.10.1963,10.01.2020,Hannah.Hall76375@yahoo.com,Prince Edward Island,,+17828479197
1230,Leo,Cote,male,English,1,Yes, physical,active,10.08.1962,24.04.2020,Leo.Cote1271@gmx.com,Ontario,,+15193153924
1231,Jacob,Patel,male,English,1,Yes, physical,active,06.06.1986,16.04.2021,Jacob.Patel86929@gmx.com,Ontario,,+12262386468
1232,Mila,Nadeau,female,French,1,No, physical,active,26.11.1976,12.05.2020,Mila.Nadeau54543@hotmail.com,Alberta,,+18252225304
1233,Olivia,Michaud,female,English,1,No, physical,active,10.10.1942,26.07.2021,Olivia.Michaud921@aol.com,Ontario,,+14371983025
1234,Logan,Nguyen,male,English,0,No, physical,active,11.11.1949,30.08.2020,Logan.Nguyen36058@gmx.com,Ontario,,+12265902707
1235,Riley,Rogen,female,English,1,No, physical,active,10.12.1974,29.01.2021,Riley.Rogen33660@hotmail.com,Ontario,,+12494792632
1236,Aria,Rogen,female,English,0,Yes, physical,active,13.04.1954,10.05.2020,Aria.Rogen20984@mail.com,British Columbia,,+12502480955
1237,Scarlett,Davis,female,English,1,Yes, physical,active,05.06.1981,31.05.2021,Scarlett.Davis68251@gmail.com,Saskatchewan,,+13067057737
1238,Isabella,Rogen,female,French,1,Yes, physical,active,28.10.2001,26.02.2020,Isabella.Rogen83634@yahoo.com,British Columbia,,+12509022573
1239,Miles,Leblanc,male,French,1,Yes, physical,active,09.02.1993,15.10.2020,Miles.Leblanc21827@mail.com,Ontario,,+18077145499
1240,Benjamin,Lin,male,English,0,Yes,business,active,02.10.1973,07.04.2021,Benjamin.Lin62840@gmx.com,Quebec,,+15792967959
1241,Grayson,Peters,male,French,0,Yes, physical,active,16.03.1967,14.12.2020,Grayson.Peters26197@mail.com,Ontario,,+12261614377
1242,Jack,Grant,male,English,0,Yes, physical,active,03.12.1963,14.06.2021,Jack.Grant31783@yahoo.com,Quebec,,+14382545791
1243,Mason,Chen,male,English,0,No, physical,active,30.10.1961,20.03.2020,Mason.Chen36023@aol.com,British Columbia,,+16728467352
1244,Everly,Fortin,female,French,1,No, physical,active,08.11.1959,06.08.2020,Everly.Fortin25458@mail.com,Alberta,,+15874244894
1245,Noah,Cote,male,English,0,Yes, physical,active,15.02.1969,29.07.2020,Noah.Cote26888@gmail.com,Ontario,,+17051840654
1246,Aria,Patel,female,French,1,Yes, physical,active,05.04.1986,23.07.2020,Aria.Patel11590@gmx.com,Quebec,,+13673222821
1247,Ava,Martin,female,English,1,Yes, physical,active,28.06.1975,27.11.2021,Ava.Martin51278@mail.com,Newfoundland and Labrador,,+17091495966
1248,Isla,Graham,female,English,0,Yes, physical,active,28.04.1978,26.05.2020,Isla.Graham65258@hotmail.com,Ontario,,+13657766709
